"username","noedits","itemdiv","oldedit","editratio","bot_label","anon_label","nopropedits","noontoedit"
"Bloody Adam",5,5,136884014,1,"0","0",,
"Blue Elf",5,5,51938820,1,"0","0",,4
"Blueye",5,2,84160140,2.5,"0","0",,
"Bnb674",5,5,115038494,1,"0","0",,
"Bogatov Ivan",5,1,19089318,5,"0","0",,
"B.orc",5,5,106140870,1,"0","0",,3
"Braganza",5,2,56108716,2.5,"0","0",,9
"Brattarb",5,3,75443353,1.6666666666666667,"0","0",,
"Brejnev",5,5,68173427,1,"0","0",,1
"Buchbibliothek",5,4,41081797,1.25,"0","0",,2
"Buckshot06",5,5,44230417,1,"0","0",,3
"Budimir Jermolov",5,3,53692301,1.6666666666666667,"0","0",,
"Burumbátor",5,5,75448865,1,"0","0",,1
"Ca7apult",5,5,116232775,1,"0","0",,4
"CamiCecca",5,2,57916190,2.5,"0","0",,7
"Caoimhin",5,5,119781171,1,"0","0",,
"Caravage10",5,4,113478810,1.25,"0","0",,2
"Carcharoth",5,2,34221991,2.5,"0","0",,2
"Carlitoscarlos",5,5,37273999,1,"0","0",,
"Carlo.benini",5,5,39786247,1,"0","0",,3
"CaseyLeung",5,3,141489621,1.6666666666666667,"0","0",,
"Catlemur",5,3,47822348,1.6666666666666667,"0","0",,1
"Caztorp",5,3,45456926,1.6666666666666667,"0","0",,
"Ceas08",5,4,55912732,1.25,"0","0",33,
"CensusBot",5,1,17120632,5,"1","0",,
"Cetorhinus",5,5,85998020,1,"0","0",,11
"Challiyan",5,4,17729236,1.25,"0","0",,
"ChanakaW",5,2,31953392,2.5,"0","0",,1
"Chelnar",5,4,68971043,1.25,"0","0",,3
"Cherry",5,2,12970722,2.5,"0","0",,1
"Cheva",5,2,10990995,2.5,"0","0",,29
"Chouhartem",5,1,21648461,5,"0","0",,28
"Chrissj2",5,2,82010976,2.5,"0","0",,
"Christian aus Schleswig-Holstein",5,5,6748004,1,"0","0",,
"ChristianH",5,5,122275509,1,"0","0",,
"Chris.w.braun",5,5,118285102,1,"0","0",,5
"Ciciban",5,3,76958899,1.6666666666666667,"0","0",,12
"Cleissonoliveira",5,3,116137581,1.6666666666666667,"0","0",,
"Clockery",5,5,104082439,1,"0","0",,8
"ColdMindBRS777",5,1,22478510,5,"0","0",,
"Cookie",5,2,70751379,2.5,"0","0",,
"Correcteur21",5,4,92590920,1.25,"0","0",,
"Cp111",5,4,35184920,1.25,"0","0",,
"Crashie",5,2,144254508,2.5,"0","0",,
"Criztovyl",5,2,103175259,2.5,"0","0",,3
"CrucialFriend",5,5,130637200,1,"0","0",,5
"CzechWulf",5,1,66568312,5,"0","0",,
"Daemon2010",5,4,128916974,1.25,"0","0",,
"Daeri",5,4,59177979,1.25,"0","0",,13
"DALIBRI",5,2,103890704,2.5,"0","0",,
"Danand",5,5,78775080,1,"0","0",,
"Dangerous",5,5,45816308,1,"0","0",,5
"Daniel*D",5,2,66130125,2.5,"0","0",,
"Danielsulman",5,1,111985270,5,"0","0",,
"DannyChan",5,4,139581114,1.25,"0","0",,
"Daphne Lantier",5,5,17693608,1,"0","0",,
"DArcyMyers",5,5,38534867,1,"0","0",,
"Darios",5,4,118121052,1.25,"0","0",,
"DarjeelingTea",5,1,17703771,5,"0","0",,6
"DarkPrinz",5,1,64972686,5,"0","0",,
"Darthbunk Pakt Dunft",5,1,22927736,5,"0","0",,1
"Davey2010",5,5,76109282,1,"0","0",,
"David Kennedy",5,5,108715221,1,"0","0",,
"Davius",5,5,76286157,1,"0","0",,2
"De728631",5,2,142847474,2.5,"0","0",,2
"Dean72",5,4,107330446,1.25,"0","0",,
"Delsaut",5,4,74422296,1.25,"0","0",,1
"DENAMAX",5,5,77619658,1,"0","0",,2
"Deor",5,4,120569970,1.25,"0","0",,3
"Dfeldmann",5,5,111401581,1,"0","0",,
"DGHKYO",5,5,118766573,1,"0","0",,
"Dimma837",5,2,55133616,2.5,"0","0",,31
"Dionysos1988",5,5,138350686,1,"0","0",,
"Dipsode87",5,3,42966357,1.6666666666666667,"0","0",,24
"Dirga Luthfi",5,5,117930743,1,"0","0",,
"Dirgela",5,5,83231254,1,"0","0",,1
"Dishual",5,5,22060632,1,"0","0",,
"Divineale",5,4,87745789,1.25,"0","0",,
"Dominator1453",5,4,64928366,1.25,"0","0",,2
"Don-hide",5,5,51653547,1,"0","0",,
"Donna2126",5,5,141816375,1,"0","0",,1
"Drajay1976",5,5,140965595,1,"0","0",,
"Drgulcu",5,4,136293333,1.25,"0","0",36,
"Dr.K.",5,5,69037717,1,"0","0",,
"Dschehhutimes Aleksander",5,2,63627454,2.5,"0","0",,1
"Dudva",5,5,119503768,1,"0","0",,
"Durero",5,5,47385938,1,"0","0",,
"DZKO",5,3,114685471,1.6666666666666667,"0","0",,
"Eamaral",5,3,141768520,1.6666666666666667,"0","0",,
"Earwig",5,2,50848416,2.5,"0","0",,
"Ebrahimi-amir",5,5,67467296,1,"0","0",,
"Ecummenic",5,5,37305644,1,"0","0",,
"Editor abcdef",5,4,26252805,1.25,"0","0",,
"E.Doornbusch",5,2,90301986,2.5,"0","0",,8
"EduAragónGG",5,4,134097523,1.25,"0","0",,
"EduardSi",5,1,14548801,5,"0","0",,
"EfrenGonzalez",5,1,27222762,5,"0","0",,
"Ekoloq91",5,4,13102596,1.25,"0","0",,
"El-chupanebrej",5,4,38850501,1.25,"0","0",,
"Elenam2",5,3,81509517,1.6666666666666667,"0","0",,28
"Elnur Neciyev",5,3,7999708,1.6666666666666667,"0","0",,
"ElTres",5,3,124457211,1.6666666666666667,"0","0",1,11
"Elvinhn",5,1,884759,5,"0","0",,
"Emiya Mulzomdao",5,5,28561495,1,"0","0",,1
"Emmepici",5,5,26821900,1,"0","0",,4
"Emphrase",5,3,53702552,1.6666666666666667,"0","0",,1
"EniPort",5,1,21806563,5,"0","0",,2
"Ented",5,3,76997922,1.6666666666666667,"0","0",,
"Eptalon",5,5,133022216,1,"0","0",,
"EricEnfermero",5,3,117271854,1.6666666666666667,"0","0",,1
"Erkobay",5,1,21192561,5,"0","0",,
"Ertly",5,5,135187560,1,"0","0",,
"Eskandarany~wikidatawiki",5,5,136728007,1,"0","0",,
"Esracolak",5,1,28364149,5,"0","0",,
"Eteil",5,5,2634504,1,"0","0",,2
"EU explained",5,3,10355104,1.6666666666666667,"0","0",,174
"Eugene M",5,5,77601472,1,"0","0",,
"Euphydryas",5,5,105782272,1,"0","0",,2
"Evano1van",5,5,121872451,1,"0","0",,1
"ExRat",5,5,66806568,1,"0","0",,1
"Ezeltje1598",5,2,49651842,2.5,"0","0",,
"Fabrice Ferrer",5,2,146731503,2.5,"0","0",,1
"Facu-el Millo",5,5,101440615,1,"0","0",,3
"Faility",5,5,46251967,1,"0","0",,27
"Fcuk1203",5,5,100807793,1,"0","0",,
"Fedor Babkin",5,5,115828933,1,"0","0",,2
"FelipeRev",5,3,15632770,1.6666666666666667,"0","0",,
"Fernán De Soto",5,3,67888931,1.6666666666666667,"0","0",,65
"Fiiiid",5,2,3947556,2.5,"0","0",4,15712
"Flax5",5,5,83916797,1,"0","0",,
"Fluffernutter",5,4,118788274,1.25,"0","0",,4
"FMmice",5,5,40149354,1,"0","0",,9
"ForwardXu",5,5,36747214,1,"0","0",,
"Foudebassans",5,3,76908442,1.6666666666666667,"0","0",,1
"Francescoluciano93",5,4,139047224,1.25,"0","0",,
"Francois",5,5,63026605,1,"0","0",,1
"FrantisekKorbel",5,5,42394189,1,"0","0",,
"Freayd",5,3,93681460,1.6666666666666667,"0","0",,11
"Frenchinmorocco",5,3,116144337,1.6666666666666667,"0","0",,42
"Friday83260",5,4,126288505,1.25,"0","0",,4
"Friend",5,4,86694413,1.25,"0","0",,
"Frullatore Tostapane",5,1,2562112,5,"0","0",,1
"F-U-W",5,2,123063220,2.5,"0","0",,1
"FZS",5,2,116154414,2.5,"0","0",,2
"Gabrielchihonglee",5,4,99761611,1.25,"0","0",,1
"GabrielStella",5,4,76067698,1.25,"0","0",,2
"Gamsbart",5,4,60183850,1.25,"0","0",,8
"Garakmiu2",5,3,116029826,1.6666666666666667,"0","0",,
"Garam",5,4,135399163,1.25,"0","0",,13
"Gaz",5,2,48836372,2.5,"0","0",,5
"Geogie",5,4,62101876,1.25,"0","0",,1
"GeorgeArthur",5,2,123230173,2.5,"0","0",,1
"Gharouni",5,3,53307155,1.6666666666666667,"0","0",,
"Ghostrider",5,2,107413640,2.5,"0","0",,
"Givern",5,5,113312387,1,"0","0",,
"Glorin",5,5,96258922,1,"0","0",,3
"Gmelfi",5,4,134016079,1.25,"0","0",,
"Gog the Mild",5,5,20744011,1,"0","0",,18
"GoldRingChip",5,3,52711578,1.6666666666666667,"0","0",,
"GrahamHardy",5,5,49382785,1,"0","0",,
"Grendelkhan",5,2,22024286,2.5,"0","0",,29
"Grey ghost",5,4,53318286,1.25,"0","0",,6
"GTVM92",5,2,22673328,2.5,"0","0",,2
"GTX1975",5,5,50077807,1,"0","0",,
"Gwyran",5,5,39664045,1,"0","0",,6
"HacıyevaGülnar",5,4,7550721,1.25,"0","0",,
"Hadzabe",5,5,88002152,1,"0","0",,
"Hakan Duran",5,5,32007352,1,"0","0",,
"Hakanp",5,5,137124260,1,"0","0",,
"Harry8",5,5,103176063,1,"0","0",,1
"Harryhurry",5,4,130428369,1.25,"0","0",,
"Harvinder Chandigarh",5,4,71426285,1.25,"0","0",,2
"Hashtablakoo2000",5,4,64341598,1.25,"0","0",,3
"Hector Augustus",5,5,120544498,1,"0","0",,
"Heikobirth",5,3,67340308,1.6666666666666667,"0","0",,58
"HelenOnline",5,4,116823756,1.25,"0","0",,1
"Helixitta",5,4,78218947,1.25,"0","0",,14
"HenkvD",5,4,75372648,1.25,"0","0",41,9
"HERB",5,5,100486325,1,"0","0",,
"Hethuisanubis4ever1",5,4,67803039,1.25,"0","0",,
"HHKhhk",5,4,20577761,1.25,"0","0",,2
"H-Hurry",5,4,68647717,1.25,"0","0",,1
"Hikarui",5,2,144559543,2.5,"0","0",1,24
"Hilal knight",5,4,20154915,1.25,"0","0",,3
"Hipersyl",5,5,60177098,1,"0","0",,
"Hirotek654",5,5,113971884,1,"0","0",,1
"HITNOM",5,5,108937047,1,"0","0",,1
"H-JAM",5,5,139442094,1,"0","0",,1
"Hobbit28",5,5,130642767,1,"0","0",,
"Hofurytg",5,2,14100171,2.5,"0","0",,1
"Hopfeneder",5,5,75564111,1,"0","0",,
"H.Rabiega",5,5,107671977,1,"0","0",,
"HT408",5,5,64619578,1,"0","0",,
"Huhu Uet",5,5,98341802,1,"0","0",,
"Hurdurburdur",5,5,117562793,1,"0","0",,1
"Hussein Ghofrani",5,3,45112246,1.6666666666666667,"0","0",,
"Hut 8.5",5,5,56425275,1,"0","0",,
"Hyacinth",5,5,112770094,1,"0","0",,3
"Hystrix",5,5,52781087,1,"0","0",,2
"Hyun-seon",5,5,131605815,1,"0","0",,3
"I9606",5,2,47280257,2.5,"0","0",18,87
"IacobusAmor",5,4,102763800,1.25,"0","0",,
"IanTrobsky",5,5,72869424,1,"0","0",,3
"IBAnk",5,5,28040302,1,"0","0",,
"Ibrahim Old",5,5,103809900,1,"0","0",,5
"Iceandsnow",5,5,135008993,1,"0","0",,2
"Ichiromarines",5,5,26730946,1,"0","0",,
"II. Niveles",5,4,37641964,1.25,"0","0",,1
"IJBall",5,5,103261372,1,"0","0",,2
"Ikoe",5,2,21705341,2.5,"0","0",,2
"Ilario",5,5,97949159,1,"0","0",,3
"Ilğım",5,5,60230512,1,"0","0",,
"Iluvatar",5,3,103882528,1.6666666666666667,"0","0",,13
"Impale",5,5,111574557,1,"0","0",,
"Imzadi1979",5,5,105224056,1,"0","0",,57
"Incolam",5,4,94116985,1.25,"0","0",,7
"Indu",5,5,115696598,1,"0","0",,6
"InfiniHydes",5,4,50136110,1.25,"0","0",,2
"Ingarix",5,4,78063619,1.25,"0","0",,
"Inkey",5,5,109400439,1,"0","0",,
"Iowatious",5,3,21544872,1.6666666666666667,"0","0",25,11
"Irekhaz",5,3,67367788,1.6666666666666667,"0","0",,
"Irycatewi",5,5,121971830,1,"0","0",,2
"Itsbydesign",5,5,72826135,1,"0","0",,
"Ixocactus",5,4,29002123,1.25,"0","0",,3
"J-890",5,3,11502286,1.6666666666666667,"0","0",1,1
"JackUKElliott",5,5,94310159,1,"0","0",,
"Jack User",5,5,115512002,1,"0","0",,
"Jacquefuller",5,5,58951289,1,"0","0",,1
"Jamesx12345",5,1,106136908,5,"0","0",,15
"Janak Bhatta",5,5,78930698,1,"0","0",,
"JanoB",5,3,118817717,1.6666666666666667,"0","0",,2
"JanZdreantza",5,5,107741003,1,"0","0",,
"Jarebika",5,5,70982786,1,"0","0",,
"Jarozwj",5,5,69696168,1,"0","0",5,
"Jason1993118e",5,3,114603406,1.6666666666666667,"0","0",,2
"Jasonzhuocn",5,5,141242679,1,"0","0",,2
"Javier martinlo",5,5,115102331,1,"0","0",,
"Jávori István",5,3,61013428,1.6666666666666667,"0","0",,5
"Jaywardhan009",5,4,43275012,1.25,"0","0",,
"Jazzfan777",5,5,119590860,1,"0","0",,
"JB",5,5,132746940,1,"0","0",,3
"Jdfoote",5,5,101595566,1,"0","0",,31
"JDWFC",5,5,11279950,1,"0","0",,16
"Jean2702",5,1,47381355,5,"0","0",,
"Jeff5102",5,3,68481239,1.6666666666666667,"0","0",,5
"JeffBruno",5,5,45715691,1,"0","0",,9
"Jensapag",5,5,57305243,1,"0","0",,1
"Jethro85",5,5,120651391,1,"0","0",,
"Jkbw",5,3,62865125,1.6666666666666667,"0","0",,2
"J.K Nakkila",5,5,91949174,1,"0","0",,
"Jkr2255",5,4,128796867,1.25,"0","0",,2
"Jllm06",5,5,83554670,1,"0","0",,
"Jmarcano",5,5,138244968,1,"0","0",,
"Joe Roe",5,4,33803017,1.25,"0","0",,2
"Johnbod",5,5,48051690,1,"0","0",,
"Jokulhlaup",5,4,92033952,1.25,"0","0",,3
"JonasMeinertz",5,4,110296095,1.25,"0","0",,15
"Jondel",5,5,130750846,1,"0","0",,
"Joseba65",5,5,13353109,1,"0","0",,
"Josip",5,5,126698371,1,"0","0",,
"Jualve",5,4,60829734,1.25,"0","0",,1
"Juankargarrosa",5,1,48829355,5,"0","0",,
"Juhachi",5,5,39391458,1,"0","0",,
"Julia Foun",5,5,116504704,1,"0","0",,1
"JumP!erre",5,3,8137272,1.6666666666666667,"0","0",,5
"Juqipedia",5,4,124391953,1.25,"0","0",,2
"Jvip",5,5,22639560,1,"0","0",,
"Karima Rafes",5,5,80029748,1,"0","0",2,29
"Karl Gruber",5,5,121327628,1,"0","0",,3
"Karmeow",5,2,9429073,2.5,"0","0",,
"KAWASAKI Hiroyuki",5,1,30704633,5,"0","0",,
"Kelam",5,5,117449627,1,"0","0",,9
"KGirlTrucker81",5,5,15206761,1,"0","0",,
"Khaled0147",5,5,136869159,1,"0","0",,
"Kimse",5,2,142771898,2.5,"0","0",,5
"Kiteinthewind",5,2,34527556,2.5,"0","0",,1
"KittyCat",5,5,124713690,1,"0","0",,
"K. Kokolores",5,4,98811608,1.25,"0","0",,15
"Knope7",5,3,27212236,1.6666666666666667,"0","0",,3
"Kolifink",5,5,53838663,1,"0","0",,
"Kolja22",5,2,119817358,2.5,"0","0",,4
"KomutanTİTO",5,4,66385282,1.25,"0","0",,
"Konkordia",5,2,56639388,2.5,"0","0",4,7
"KoreanDragon",5,3,17391253,1.6666666666666667,"0","0",,5
"Kou Dou",5,5,102698439,1,"0","0",,12
"KoverasLupus",5,5,133791373,1,"0","0",,5
"Kowsari",5,5,118895528,1,"0","0",,2
"K-pop News",5,4,59716750,1.25,"0","0",,6
"KrattBot1",5,1,114929019,5,"1","0",,
"KTo288",5,5,79441498,1,"0","0",2,211
"Kubaj98",5,2,23090451,2.5,"0","0",,
"KuBOT",5,5,79175146,1,"0","0",,
"Kukusiki24",5,1,19032304,5,"0","0",,
"Kutvin",5,4,42732465,1.25,"0","0",,
"L2212",5,5,98340378,1,"0","0",,1
"LadymooN",5,3,11984120,1.6666666666666667,"0","0",,
"LAGRIC",5,3,30941163,1.6666666666666667,"0","0",,12
"Lakun.patra",5,1,97607782,5,"0","0",,
"Lambiam",5,5,138608122,1,"0","0",,2
"Lantgård",5,5,37234942,1,"0","0",,
"LauraHale",5,2,133252824,2.5,"0","0",,
"LAVF",5,4,30802584,1.25,"0","0",,49
"LAviki",5,4,82142330,1.25,"0","0",,
"Laxmi Rose",5,5,108878603,1,"0","0",,
"LazarShy",5,5,36492984,1,"0","0",,
"Ldorfman",5,3,70707654,1.6666666666666667,"0","0",1,5
"Learnerktm",5,5,78607805,1,"0","0",,
"Lee Soon",5,5,25105890,1,"0","0",,
"Leila Ben-Gacem",5,5,53790446,1,"0","0",,
"Leon II",5,5,133679663,1,"0","0",,5
"Lewiginton",5,5,41774042,1,"0","0",,
"Lgcsmasamiya",5,5,119597520,1,"0","0",,4
"Liam987",5,1,78650938,5,"0","0",,15
"Lichinga",5,5,52637622,1,"0","0",,
"Liebermary",5,5,134212739,1,"0","0",,2
"Lietuvis222",5,4,61216545,1.25,"0","0",,
"Lieutcoluseng",5,3,18756631,1.6666666666666667,"0","0",,10
"Lillingen",5,3,90336749,1.6666666666666667,"0","0",,20
"Limonaia",5,5,68302626,1,"0","0",,
"Lina Mel",5,1,21786178,5,"0","0",,
"Lion1607",5,1,61356876,5,"0","0",,
"Litev",5,5,64035122,1,"0","0",,
"Litexfan",5,4,111502939,1.25,"0","0",,9
"LittleGun",5,5,117857956,1,"0","0",,8
"Lizaniar",5,1,15562954,5,"0","0",,
"Llann Wé²",5,4,30324019,1.25,"0","0",,1
"Lofor",5,2,129960426,2.5,"0","0",,1
"Lonet",5,5,134014747,1,"0","0",,2
"Lostam",5,5,87045993,1,"0","0",,
"LPLT",5,5,138178227,1,"0","0",,
"Lucasmolan",5,5,145114512,1,"0","0",,
"Lucat93",5,5,52997030,1,"0","0",,
"Luca Zombini",5,1,49533556,5,"0","0",,7
"Lucho",5,4,57875067,1.25,"0","0",,2
"Luciandrei",5,4,144235480,1.25,"0","0",185,
"LuisArmandoRasteletti",5,5,108171083,1,"0","0",,
"Lumouse",5,2,20784160,2.5,"0","0",,
"Luterr",5,5,8584771,1,"0","0",,
"ŁuxG8",5,2,139809647,2.5,"0","0",,
"M0d3M",5,3,52060545,1.6666666666666667,"0","0",,
"Maasje",5,4,90485330,1.25,"0","0",,
"Macukali",5,1,31918566,5,"0","0",,
"Madalibi",5,5,111344370,1,"0","0",,
"M. Adiputra",5,4,141138355,1.25,"0","0",,1
"Maestro Ivanković",5,5,81948989,1,"0","0",,
"Magularia",5,4,112537430,1.25,"0","0",,
"Mai Ngọc Xuân",5,3,17489314,1.6666666666666667,"0","0",,3
"Maiō T.",5,5,107772883,1,"0","0",,1
"Maitre So",5,5,127915871,1,"0","0",,1
"Major Bloodnok",5,5,101990913,1,"0","0",,88
"Mala chaubey",5,5,133372320,1,"0","0",,2
"MaltaOwnz",5,4,143269397,1.25,"0","0",,
"Manchiu",5,5,10008098,1,"0","0",,
"Manco95",5,5,111058817,1,"0","0",,
"Manfre87",5,5,125994465,1,"0","0",,2
"Manuelarosi",5,2,20042668,2.5,"0","0",,69
"Mapmarks",5,4,113198329,1.25,"0","0",,14
"Marcos Elias de Oliveira Júnior",5,5,98352531,1,"0","0",,
"MarcoSwart",5,2,75639111,2.5,"0","0",,
"Marcus Qwertyus",5,5,132188931,1,"0","0",,
"MarioProtIV",5,4,51615922,1.25,"0","0",,
"Marko3",5,4,36584694,1.25,"0","0",,
"Markscheider",5,5,61387469,1,"0","0",,3
"Massalim",5,3,55416926,1.6666666666666667,"0","0",,4
"Massimiliano Panu",5,3,134916874,1.6666666666666667,"0","0",,
"Matanb",5,5,53495480,1,"0","0",,
"Mathis B",5,4,104840314,1.25,"0","0",,
"Matrix76",5,5,117760874,1,"0","0",,1
"Mats33",5,5,23059666,1,"0","0",,1
"Mavomi",5,5,70628030,1,"0","0",,
"Maxal",5,4,91437057,1.25,"0","0",,51
"MAY",5,5,125541230,1,"0","0",,5
"Megzer",5,4,58186429,1.25,"0","0",,6
"Menaechmi",5,2,6838052,2.5,"0","0",,2
"MER-C",5,5,77366929,1,"0","0",,6
"Meryuert.tk.nis",5,2,50142112,2.5,"0","0",,
"Metralleta95",5,4,54042948,1.25,"0","0",,
"Metrancya",5,1,32189235,5,"0","0",,3
"Micejerry",5,4,38587918,1.25,"0","0",,
"Michele Gardini",5,5,131338786,1,"0","0",,
"Miďonek",5,2,118824931,2.5,"0","0",,
"Miikalassa",5,5,112877469,1,"0","0",,8
"Mikhail-Vlad-P",5,5,114244418,1,"0","0",,
"MilanKovacevic",5,3,79434351,1.6666666666666667,"0","0",,7
"Milca jnr",5,3,53589646,1.6666666666666667,"0","0",,8
"Milegue",5,2,98366443,2.5,"0","0",,1
"Mipomop",5,5,128660255,1,"0","0",,
"MirandaKeurr",5,4,88598956,1.25,"0","0",,3
"MiroslavRouta",5,3,115637725,1.6666666666666667,"0","0",,6
"Mishukdero",5,5,137082475,1,"0","0",,
"Mister Crujiente",5,5,48589950,1,"0","0",,
"Mohafezatkar",5,5,29258683,1,"0","0",,
"Mohamed omer mohamed Aafi",5,1,119633802,5,"0","0",,
"Mohsen1248",5,4,61275385,1.25,"0","0",,
"Mohsen.1987",5,5,132574691,1,"0","0",,
"Moist towelett",5,4,8817703,1.25,"0","0",,4
"Mondona",5,2,106044784,2.5,"0","0",,
"MontseBL",5,4,69333279,1.25,"0","0",,
"Moon maniac",5,5,85996080,1,"0","0",,
"Morningstar1814",5,5,141899796,1,"0","0",,4
"Mpfiz",5,5,76301250,1,"0","0",,4
"MrBlueSky",5,4,136868630,1.25,"0","0",,
"MrNicevillager",5,5,70422108,1,"0","0",,31
"MrsAlaskaSunshine",5,1,63841060,5,"0","0",,1
"Ms10vc",5,1,60416293,5,"0","0",,1
"Msitges",5,5,85973605,1,"0","0",,1019
"Msjraz64",5,5,46375641,1,"0","0",,
"Ms Sarah Welch",5,3,29040133,1.6666666666666667,"0","0",,7
"MStargazer",5,5,99130886,1,"0","0",6,3
"Mudroslov",5,5,24755388,1,"0","0",,2
"Mulotropisme",5,1,15411445,5,"0","0",,6
"Munja",5,5,65622800,1,"0","0",,
"Musa Raza",5,3,53534802,1.6666666666666667,"0","0",,
"Mussklprozz",5,3,93604062,1.6666666666666667,"0","0",,2
"Mwarf",5,2,129291915,2.5,"0","0",,1
"Mylkomeda",5,4,73124638,1.25,"0","0",,9
"Mystery train",5,3,78499822,1.6666666666666667,"0","0",,
"Nabin K. Sapkota",5,5,125171475,1,"0","0",,2
"Nagamati",5,3,122301544,1.6666666666666667,"0","0",,
"Nahuel9m",5,3,88839519,1.6666666666666667,"0","0",,17
"Nandaro",5,5,111657284,1,"0","0",,
"Nebydlogop",5,5,62163781,1,"0","0",,
"Nedd767",5,5,139761243,1,"0","0",,5
"Nedim Ardoğa",5,5,112971110,1,"0","0",,
"Neutrality",5,5,68929758,1,"0","0",,
"Nguyenld",5,4,137140547,1.25,"0","0",,48
"Nick",5,5,27602177,1,"0","0",1,1
"Nick Fishman",5,3,55231299,1.6666666666666667,"0","0",,11
"Nickpo",5,4,98144279,1.25,"0","0",,5
"Niktoś001",5,1,89542720,5,"0","0",,
"Nitra",5,4,105710663,1.25,"0","0",,32
"Nnaviaji4580",5,1,14837785,5,"0","0",,2
"Noimnotabot",5,2,134666905,2.5,"0","0",1,2
"Nolispanmo",5,5,63036981,1,"0","0",,1
"Nonox",5,3,90415985,1.6666666666666667,"0","0",,6
"Nosachevd",5,1,6772250,5,"0","0",,5
"Npettiaux",5,1,80859715,5,"0","0",,
"N.Português",5,5,2037948,1,"0","0",,
"NRated",5,5,93773598,1,"0","0",,4
"Ntetos",5,5,126852163,1,"0","0",,
"Ntsctalk",5,4,34280795,1.25,"0","0",,12
"Nurkhan",5,5,74703854,1,"0","0",,2
"Obsolete20",5,2,6177834,2.5,"0","0",,2
"Oeppe95",5,5,102915581,1,"0","0",,17
"Oganesson007",5,5,94175076,1,"0","0",,
"Oimabe",5,5,129977373,1,"0","0",,4
"Okkisafire",5,5,57881040,1,"0","0",,1
"Oknazevad",5,5,52215325,1,"0","0",,
"Oleshko77",5,5,27435107,1,"0","0",,1
"Omino dei sogni",5,3,134266578,1.6666666666666667,"0","0",,2
"OnionBulb",5,4,136681919,1.25,"0","0",,2
"OrgugeBot",5,5,80150224,1,"0","0",,1
"Orionist",5,2,142620367,2.5,"0","0",,
"Ormanlar Kralı Aslan",5,5,47229902,1,"0","0",,
"Orxan Zakir",5,5,95318437,1,"0","0",,
"Osmasuominen",5,5,8185285,1,"0","0",,54
"Öterbülbül",5,4,46563936,1.25,"0","0",,
"Parsedan",5,5,140181909,1,"0","0",,
"PaulFalzon75",5,1,59801253,5,"0","0",,
"Pavel Alikin",5,5,116772358,1,"0","0",,
"Pbm",5,5,106118495,1,"0","0",,103
"Pc3021",5,2,134742983,2.5,"0","0",,
"Pearli",5,3,25528838,1.6666666666666667,"0","0",,8
"Pechristener",5,3,77215103,1.6666666666666667,"0","0",,4
"Pegepf",5,2,18669906,2.5,"0","0",,
"Pertile",5,1,55509340,5,"0","0",2,145
"Phïï",5,4,59264404,1.25,"0","0",,76
"Philafrenzy",5,5,102252367,1,"0","0",,4
"Philip J.F.1987virt",5,5,82832073,1,"0","0",,
"Phirus",5,5,105713186,1,"0","0",,225
"-PhoeniX-",5,2,81218030,2.5,"0","0",,2
"Phoenix7777",5,3,100820528,1.6666666666666667,"0","0",,1
"Pi.1415926535",5,5,85353124,1,"0","0",,8
"Pichicho222",5,1,19789347,5,"0","0",,
"Pierremar",5,5,121405980,1,"0","0",,2
"Pierre Rouyer",5,1,40286618,5,"0","0",,
"Pino~eowiki",5,1,66928023,5,"0","0",31,26
"Pitambar Bhattarai",5,2,76419429,2.5,"0","0",,91
"Politges13",5,4,22487584,1.25,"0","0",,42
"Ppong.it",5,3,109242807,1.6666666666666667,"0","0",,2
"Prevert",5,3,21608932,1.6666666666666667,"0","0",,
"Proz",5,2,77864381,2.5,"0","0",,7
"Psjk2106",5,2,123853666,2.5,"0","0",,1
"Pticy uleteli",5,4,47638774,1.25,"0","0",2,10
"Pueblopassingby",5,4,25502938,1.25,"0","0",,
"Pumpernikiel90",5,5,41773983,1,"0","0",,1
"Pustekuchen2014",5,3,80432841,1.6666666666666667,"0","0",3,171
"Puvircho",5,2,128264992,2.5,"0","0",,
"Pygar1954",5,5,53734505,1,"0","0",,
"Pyrros",5,1,47979537,5,"0","0",,1
"Qazplm7788",5,5,41550975,1,"0","0",,
"Qwertyus",5,5,100696816,1,"0","0",,48
"Qwfp",5,5,105099116,1,"0","0",,60
"Raamin",5,3,122989902,1.6666666666666667,"0","0",,4
"Racconish",5,4,51120596,1.25,"0","0",,2
"Raimundo57br",5,4,124883894,1.25,"0","0",,3
"Rainer",5,5,131698348,1,"0","0",,2
"Raj.sathiya",5,5,93443416,1,"0","0",,3
"Rallette",5,1,21553200,5,"0","0",,
"RamonP",5,5,116856117,1,"0","0",,1
"RCEberwein",5,5,66539136,1,"0","0",,17
"Ref",5,5,80641786,1,"0","0",,1
"Registered Only",5,1,111178201,5,"0","0",4,
"Reinhard Dietrich",5,1,86858431,5,"0","0",,1
"Remaling",5,4,42902357,1.25,"0","0",,7
"R.ghanbari.m",5,1,57857945,5,"0","0",,
"Rgkleinhenz",5,2,111017061,2.5,"0","0",,2
"RHFHR",5,1,141460421,5,"0","0",,1
"Richard Melo da Silva",5,3,91276485,1.6666666666666667,"0","0",,
"Rickie97",5,4,97593359,1.25,"0","0",,7
"RJANKA",5,4,22744525,1.25,"0","0",,11
